Warehouse,Country,Region/State,Zip/Postal Code,Weight (and above),Method,Shipping Price
0,USA,FL,,20,1,9.99
0,USA,FL,,21,1,9.99
0,USA,FL,,22,1,9.99
0,USA,FL,,23,1,9.99
0,USA,FL,,24,1,0
0,USA,FL,,25,1,0
0,USA,FL,,26,1,0
0,USA,FL,,27,1,0
0,USA,FL,,28,1,0
0,USA,FL,,29,1,0
0,USA,FL,,30,1,0
0,USA,FL,,31,1,0
0,USA,FL,,32,1,0
0,USA,FL,,33,1,0
0,USA,FL,,34,1,0
0,USA,FL,,35,1,0
0,USA,FL,,36,1,0
0,USA,FL,,37,1,0
0,USA,FL,,38,1,0
0,USA,FL,,39,1,0
0,USA,FL,,40,1,0
0,USA,FL,,41,1,0
0,USA,FL,,42,1,0
0,USA,FL,,43,1,0
0,USA,FL,,44,1,0
0,USA,FL,,45,1,0
0,USA,FL,,46,1,0
0,USA,FL,,47,1,0
0,USA,FL,,48,1,0
0,USA,FL,,49,1,0
0,USA,FL,,50,1,0
0,USA,FL,,51,1,0
0,USA,FL,,52,1,0
0,USA,FL,,53,1,0
0,USA,FL,,54,1,0
0,USA,FL,,55,1,0
0,USA,FL,,56,1,0
0,USA,FL,,57,1,0
0,USA,FL,,58,1,0
0,USA,FL,,59,1,0
0,USA,FL,,60,1,0
0,USA,FL,,61,1,0
0,USA,FL,,62,1,0
0,USA,FL,,63,1,0
0,USA,FL,,64,1,0
0,USA,FL,,65,1,0
0,USA,FL,,66,1,0
0,USA,FL,,67,1,0
0,USA,FL,,68,1,0
0,USA,FL,,69,1,0
0,USA,FL,,70,1,0
0,USA,FL,,71,1,0
0,USA,FL,,72,1,0
0,USA,FL,,73,1,0
0,USA,FL,,74,1,0
0,USA,FL,,75,1,0
0,USA,FL,,76,1,0
0,USA,FL,,77,1,0
0,USA,FL,,78,1,0
0,USA,FL,,79,1,0
0,USA,FL,,80,1,0
0,USA,FL,,81,1,0
0,USA,FL,,82,1,0
0,USA,FL,,83,1,0
0,USA,FL,,84,1,0
0,USA,FL,,85,1,0
0,USA,FL,,86,1,0
0,USA,FL,,87,1,0
0,USA,FL,,88,1,0
0,USA,FL,,89,1,0
0,USA,FL,,90,1,0
0,USA,FL,,91,1,0
0,USA,FL,,92,1,0
0,USA,FL,,93,1,0
0,USA,FL,,94,1,0
0,USA,FL,,95,1,0
0,USA,FL,,96,1,0
0,USA,FL,,97,1,0
0,USA,FL,,98,1,0
0,USA,FL,,99,1,0
0,USA,FL,,100,1,0
0,USA,FL,,101,1,0
0,USA,FL,,102,1,0
0,USA,FL,,103,1,0
0,USA,FL,,104,1,0
0,USA,FL,,105,1,0
0,USA,FL,,106,1,0
0,USA,FL,,107,1,0
0,USA,FL,,108,1,0
0,USA,FL,,109,1,0
0,USA,FL,,110,1,0
0,USA,FL,,111,1,0
0,USA,FL,,112,1,0
0,USA,FL,,113,1,0
0,USA,FL,,114,1,0
0,USA,FL,,115,1,0
0,USA,FL,,116,1,0
0,USA,FL,,117,1,0
0,USA,FL,,118,1,0
0,USA,FL,,119,1,0
0,USA,FL,,120,1,0
0,USA,FL,,121,1,0
0,USA,FL,,122,1,0
0,USA,FL,,123,1,0
0,USA,FL,,124,1,0
0,USA,FL,,125,1,0
0,USA,FL,,126,1,0
0,USA,FL,,127,1,0
0,USA,FL,,128,1,0
0,USA,FL,,129,1,0
0,USA,FL,,130,1,0
0,USA,FL,,131,1,0
0,USA,FL,,132,1,0
0,USA,FL,,133,1,0
0,USA,FL,,134,1,0
0,USA,FL,,135,1,0
0,USA,FL,,136,1,0
0,USA,FL,,137,1,0
0,USA,FL,,138,1,0
0,USA,FL,,139,1,0
0,USA,FL,,140,1,0
0,USA,FL,,141,1,0
0,USA,FL,,142,1,0
0,USA,FL,,143,1,0
0,USA,FL,,144,1,0
0,USA,GA,,1,1,9.99
0,USA,GA,,2,1,9.99
0,USA,GA,,3,1,9.99
0,USA,GA,,4,1,9.99
0,USA,GA,,5,1,9.99
0,USA,GA,,6,1,9.99
0,USA,GA,,7,1,9.99
0,USA,GA,,8,1,9.99
0,USA,GA,,9,1,9.99
0,USA,GA,,10,1,9.99
0,USA,GA,,11,1,9.99
0,USA,GA,,12,1,9.99
0,USA,GA,,13,1,9.99
0,USA,GA,,14,1,9.99
0,USA,GA,,15,1,9.99
0,USA,GA,,16,1,9.99
0,USA,GA,,17,1,9.99
0,USA,GA,,18,1,9.99
0,USA,GA,,19,1,9.99
0,USA,GA,,20,1,9.99
0,USA,GA,,21,1,9.99
0,USA,GA,,22,1,9.99
0,USA,GA,,23,1,9.99
0,USA,GA,,24,1,0
0,USA,GA,,25,1,0
0,USA,GA,,26,1,0
0,USA,GA,,27,1,0
0,USA,GA,,28,1,0
0,USA,GA,,29,1,0
0,USA,GA,,30,1,0
0,USA,GA,,31,1,0
0,USA,GA,,32,1,0
0,USA,GA,,33,1,0
0,USA,GA,,34,1,0
0,USA,GA,,35,1,0
0,USA,GA,,36,1,0
0,USA,GA,,37,1,0
0,USA,GA,,38,1,0
0,USA,GA,,39,1,0
0,USA,GA,,40,1,0
0,USA,GA,,41,1,0
0,USA,GA,,42,1,0
0,USA,GA,,43,1,0
0,USA,GA,,44,1,0
0,USA,GA,,45,1,0
0,USA,GA,,46,1,0
0,USA,GA,,47,1,0
0,USA,GA,,48,1,0
0,USA,GA,,49,1,0
0,USA,GA,,50,1,0
0,USA,GA,,51,1,0
0,USA,GA,,52,1,0
0,USA,GA,,53,1,0
0,USA,GA,,54,1,0
0,USA,GA,,55,1,0
0,USA,GA,,56,1,0
0,USA,GA,,57,1,0
0,USA,GA,,58,1,0
0,USA,GA,,59,1,0
0,USA,GA,,60,1,0
0,USA,GA,,61,1,0
0,USA,GA,,62,1,0
0,USA,GA,,63,1,0
0,USA,GA,,64,1,0
0,USA,GA,,65,1,0
0,USA,GA,,66,1,0
0,USA,GA,,67,1,0
0,USA,GA,,68,1,0
0,USA,GA,,69,1,0
0,USA,GA,,70,1,0
0,USA,GA,,71,1,0
0,USA,GA,,72,1,0
0,USA,GA,,73,1,0
0,USA,GA,,74,1,0
0,USA,GA,,75,1,0
0,USA,GA,,76,1,0
0,USA,GA,,77,1,0
0,USA,GA,,78,1,0
0,USA,GA,,79,1,0
0,USA,GA,,80,1,0
0,USA,GA,,81,1,0
0,USA,GA,,82,1,0
0,USA,GA,,83,1,0
0,USA,GA,,84,1,0
0,USA,GA,,85,1,0
0,USA,GA,,86,1,0
0,USA,GA,,87,1,0
0,USA,GA,,88,1,0
0,USA,GA,,89,1,0
0,USA,GA,,90,1,0
0,USA,GA,,91,1,0
0,USA,GA,,92,1,0
0,USA,GA,,93,1,0
0,USA,GA,,94,1,0
0,USA,GA,,95,1,0
0,USA,GA,,96,1,0
0,USA,GA,,97,1,0
0,USA,GA,,98,1,0
0,USA,GA,,99,1,0
0,USA,GA,,100,1,0
0,USA,GA,,101,1,0
0,USA,GA,,102,1,0
0,USA,GA,,103,1,0
0,USA,GA,,104,1,0
0,USA,GA,,105,1,0
0,USA,GA,,106,1,0
0,USA,GA,,107,1,0
0,USA,GA,,108,1,0
0,USA,GA,,109,1,0
0,USA,GA,,110,1,0
0,USA,GA,,111,1,0
0,USA,GA,,112,1,0
0,USA,GA,,113,1,0
0,USA,GA,,114,1,0
0,USA,GA,,115,1,0
0,USA,GA,,116,1,0
0,USA,GA,,117,1,0
0,USA,GA,,118,1,0
0,USA,GA,,119,1,0
0,USA,GA,,120,1,0
0,USA,GA,,121,1,0
0,USA,GA,,122,1,0
0,USA,GA,,123,1,0
0,USA,GA,,124,1,0
0,USA,GA,,125,1,0
0,USA,GA,,126,1,0
0,USA,GA,,127,1,0
0,USA,GA,,128,1,0
0,USA,GA,,129,1,0
0,USA,GA,,130,1,0
0,USA,GA,,131,1,0
0,USA,GA,,132,1,0
0,USA,GA,,133,1,0
0,USA,GA,,134,1,0
0,USA,GA,,135,1,0
0,USA,GA,,136,1,0
0,USA,GA,,137,1,0
0,USA,GA,,138,1,0
0,USA,GA,,139,1,0
0,USA,GA,,140,1,0
0,USA,GA,,141,1,0
0,USA,GA,,142,1,0
0,USA,GA,,143,1,0
0,USA,GA,,144,1,0
0,USA,HI,,1,1,9.99
0,USA,HI,,2,1,9.99
0,USA,HI,,3,1,9.99
0,USA,HI,,4,1,9.99
0,USA,HI,,5,1,9.99
0,USA,HI,,6,1,9.99
0,USA,HI,,7,1,9.99
0,USA,HI,,8,1,9.99
0,USA,HI,,9,1,9.99
0,USA,HI,,10,1,9.99
0,USA,HI,,11,1,9.99
0,USA,HI,,12,1,9.99
0,USA,HI,,13,1,9.99
0,USA,HI,,14,1,9.99
0,USA,HI,,15,1,9.99
0,USA,HI,,16,1,9.99
0,USA,HI,,17,1,9.99
0,USA,HI,,18,1,9.99
0,USA,HI,,19,1,9.99
0,USA,HI,,20,1,9.99
0,USA,HI,,21,1,9.99
0,USA,HI,,22,1,9.99
0,USA,HI,,23,1,9.99
0,USA,HI,,24,1,0
0,USA,HI,,25,1,0
0,USA,HI,,26,1,0
0,USA,HI,,27,1,0
0,USA,HI,,28,1,0
0,USA,HI,,29,1,0
0,USA,HI,,30,1,0
0,USA,HI,,31,1,0
0,USA,HI,,32,1,0
0,USA,HI,,33,1,0
0,USA,HI,,34,1,0
0,USA,HI,,35,1,0
0,USA,HI,,36,1,0
0,USA,HI,,37,1,0
0,USA,HI,,38,1,0
0,USA,HI,,39,1,0
0,USA,HI,,40,1,0
0,USA,HI,,41,1,0
0,USA,HI,,42,1,0
0,USA,HI,,43,1,0
0,USA,HI,,44,1,0
0,USA,HI,,45,1,0
0,USA,HI,,46,1,0
0,USA,HI,,47,1,0
0,USA,HI,,48,1,0
0,USA,HI,,49,1,0
0,USA,HI,,50,1,0
0,USA,HI,,51,1,0
0,USA,HI,,52,1,0
0,USA,HI,,53,1,0
0,USA,HI,,54,1,0
0,USA,HI,,55,1,0
0,USA,HI,,56,1,0
0,USA,HI,,57,1,0
0,USA,HI,,58,1,0
0,USA,HI,,59,1,0
0,USA,HI,,60,1,0
0,USA,HI,,61,1,0
0,USA,HI,,62,1,0
0,USA,HI,,63,1,0
0,USA,HI,,64,1,0
0,USA,HI,,65,1,0
0,USA,HI,,66,1,0
0,USA,HI,,67,1,0
0,USA,HI,,68,1,0
0,USA,HI,,69,1,0
0,USA,HI,,70,1,0
0,USA,HI,,71,1,0
0,USA,HI,,72,1,0
0,USA,HI,,73,1,0
0,USA,HI,,74,1,0
0,USA,HI,,75,1,0
0,USA,HI,,76,1,0
0,USA,HI,,77,1,0
0,USA,HI,,78,1,0
0,USA,HI,,79,1,0
0,USA,HI,,80,1,0
0,USA,HI,,81,1,0
0,USA,HI,,82,1,0
0,USA,HI,,83,1,0
0,USA,HI,,84,1,0
0,USA,HI,,85,1,0
0,USA,HI,,86,1,0
0,USA,HI,,87,1,0
0,USA,HI,,88,1,0
0,USA,HI,,89,1,0
0,USA,HI,,90,1,0
0,USA,HI,,91,1,0
0,USA,HI,,92,1,0
0,USA,HI,,93,1,0
0,USA,HI,,94,1,0
0,USA,HI,,95,1,0
0,USA,HI,,96,1,0
0,USA,HI,,97,1,0
0,USA,HI,,98,1,0
0,USA,HI,,99,1,0
0,USA,HI,,100,1,0
0,USA,HI,,101,1,0
0,USA,HI,,102,1,0
0,USA,HI,,103,1,0
0,USA,HI,,104,1,0
0,USA,HI,,105,1,0
0,USA,HI,,106,1,0
0,USA,HI,,107,1,0
0,USA,HI,,108,1,0
0,USA,HI,,109,1,0
0,USA,HI,,110,1,0
0,USA,HI,,111,1,0
0,USA,HI,,112,1,0
0,USA,HI,,113,1,0
0,USA,HI,,114,1,0
0,USA,HI,,115,1,0
0,USA,HI,,116,1,0
0,USA,HI,,117,1,0
0,USA,HI,,118,1,0
0,USA,HI,,119,1,0
0,USA,HI,,120,1,0
0,USA,HI,,121,1,0
0,USA,HI,,122,1,0
0,USA,HI,,123,1,0
0,USA,HI,,124,1,0
0,USA,HI,,125,1,0
0,USA,HI,,126,1,0
0,USA,HI,,127,1,0
0,USA,HI,,128,1,0
0,USA,HI,,129,1,0
0,USA,HI,,130,1,0
0,USA,HI,,131,1,0
0,USA,HI,,132,1,0
0,USA,HI,,133,1,0
0,USA,HI,,134,1,0
0,USA,HI,,135,1,0
0,USA,HI,,136,1,0
0,USA,HI,,137,1,0
0,USA,HI,,138,1,0
0,USA,HI,,139,1,0
0,USA,HI,,140,1,0
0,USA,HI,,141,1,0
0,USA,HI,,142,1,0
0,USA,HI,,143,1,0
0,USA,HI,,144,1,0
0,USA,ID,,1,1,9.99
0,USA,ID,,2,1,9.99
0,USA,ID,,3,1,9.99
0,USA,ID,,4,1,9.99
0,USA,ID,,5,1,9.99
0,USA,ID,,6,1,9.99
0,USA,ID,,7,1,9.99
0,USA,ID,,8,1,9.99
0,USA,ID,,9,1,9.99
0,USA,ID,,10,1,9.99
0,USA,ID,,11,1,9.99
0,USA,ID,,12,1,9.99
0,USA,ID,,13,1,9.99
0,USA,ID,,14,1,9.99
0,USA,ID,,15,1,9.99
0,USA,ID,,16,1,9.99
0,USA,ID,,17,1,9.99
0,USA,ID,,18,1,9.99
0,USA,ID,,19,1,9.99
0,USA,ID,,20,1,9.99
0,USA,ID,,21,1,9.99
0,USA,ID,,22,1,9.99
0,USA,ID,,23,1,9.99
0,USA,ID,,24,1,0
0,USA,ID,,25,1,0
0,USA,ID,,26,1,0
0,USA,ID,,27,1,0
0,USA,ID,,28,1,0
0,USA,ID,,29,1,0
0,USA,ID,,30,1,0
0,USA,ID,,31,1,0
0,USA,ID,,32,1,0
0,USA,ID,,33,1,0
0,USA,ID,,34,1,0
0,USA,ID,,35,1,0
0,USA,ID,,36,1,0
0,USA,ID,,37,1,0
0,USA,ID,,38,1,0
0,USA,ID,,39,1,0
0,USA,ID,,40,1,0
0,USA,ID,,41,1,0
0,USA,ID,,42,1,0
0,USA,ID,,43,1,0
0,USA,ID,,44,1,0
0,USA,ID,,45,1,0
0,USA,ID,,46,1,0
0,USA,ID,,47,1,0
0,USA,ID,,48,1,0
0,USA,ID,,49,1,0
0,USA,ID,,50,1,0
0,USA,ID,,51,1,0
0,USA,ID,,52,1,0
0,USA,ID,,53,1,0
0,USA,ID,,54,1,0
0,USA,ID,,55,1,0
0,USA,ID,,56,1,0
0,USA,ID,,57,1,0
0,USA,ID,,58,1,0
0,USA,ID,,59,1,0
0,USA,ID,,60,1,0
0,USA,ID,,61,1,0
0,USA,ID,,62,1,0
0,USA,ID,,63,1,0
0,USA,ID,,64,1,0
0,USA,ID,,65,1,0
0,USA,ID,,66,1,0
0,USA,ID,,67,1,0
0,USA,ID,,68,1,0
0,USA,ID,,69,1,0
0,USA,ID,,70,1,0
0,USA,ID,,71,1,0
0,USA,ID,,72,1,0
0,USA,ID,,73,1,0
0,USA,ID,,74,1,0
0,USA,ID,,75,1,0
0,USA,ID,,76,1,0
0,USA,ID,,77,1,0
0,USA,ID,,78,1,0
0,USA,ID,,79,1,0
0,USA,ID,,80,1,0
0,USA,ID,,81,1,0
0,USA,ID,,82,1,0
0,USA,ID,,83,1,0
0,USA,ID,,84,1,0
0,USA,ID,,85,1,0
0,USA,ID,,86,1,0
0,USA,ID,,87,1,0
0,USA,ID,,88,1,0
0,USA,ID,,89,1,0
0,USA,ID,,90,1,0
0,USA,ID,,91,1,0
0,USA,ID,,92,1,0
0,USA,ID,,93,1,0
0,USA,ID,,94,1,0
0,USA,ID,,95,1,0
0,USA,ID,,96,1,0
0,USA,ID,,97,1,0
0,USA,ID,,98,1,0
0,USA,ID,,99,1,0
0,USA,ID,,100,1,0
0,USA,ID,,101,1,0
0,USA,ID,,102,1,0
0,USA,ID,,103,1,0
0,USA,ID,,104,1,0
0,USA,ID,,105,1,0
0,USA,ID,,106,1,0
0,USA,ID,,107,1,0
0,USA,ID,,108,1,0
0,USA,ID,,109,1,0
0,USA,ID,,110,1,0
0,USA,ID,,111,1,0
0,USA,ID,,112,1,0
0,USA,ID,,113,1,0
0,USA,ID,,114,1,0
0,USA,ID,,115,1,0
0,USA,ID,,116,1,0
0,USA,ID,,117,1,0
0,USA,ID,,118,1,0
0,USA,ID,,119,1,0
0,USA,ID,,120,1,0
0,USA,ID,,121,1,0
0,USA,ID,,122,1,0
0,USA,ID,,123,1,0
0,USA,ID,,124,1,0
0,USA,ID,,125,1,0
0,USA,ID,,126,1,0
0,USA,ID,,127,1,0
0,USA,ID,,128,1,0
0,USA,ID,,129,1,0
0,USA,ID,,130,1,0
0,USA,ID,,131,1,0
0,USA,ID,,132,1,0
0,USA,ID,,133,1,0
0,USA,ID,,134,1,0
0,USA,ID,,135,1,0
0,USA,ID,,136,1,0
0,USA,ID,,137,1,0
0,USA,ID,,138,1,0
0,USA,ID,,139,1,0
0,USA,ID,,140,1,0
0,USA,ID,,141,1,0
0,USA,ID,,142,1,0
0,USA,ID,,143,1,0
0,USA,ID,,144,1,0
0,USA,IL,,1,1,9.99
0,USA,IL,,2,1,9.99
0,USA,IL,,3,1,9.99
0,USA,IL,,4,1,9.99
0,USA,IL,,5,1,9.99
0,USA,IL,,6,1,9.99
0,USA,IL,,7,1,9.99
0,USA,IL,,8,1,9.99
0,USA,IL,,9,1,9.99
0,USA,IL,,10,1,9.99
0,USA,IL,,11,1,9.99
0,USA,IL,,12,1,9.99
0,USA,IL,,13,1,9.99
0,USA,IL,,14,1,9.99
0,USA,IL,,15,1,9.99
0,USA,IL,,16,1,9.99
0,USA,IL,,17,1,9.99
0,USA,IL,,18,1,9.99
0,USA,IL,,19,1,9.99
0,USA,IL,,20,1,9.99
0,USA,IL,,21,1,9.99
0,USA,IL,,22,1,9.99
0,USA,IL,,23,1,9.99
0,USA,IL,,24,1,0
0,USA,IL,,25,1,0
0,USA,IL,,26,1,0
0,USA,IL,,27,1,0
0,USA,IL,,28,1,0
0,USA,IL,,29,1,0
0,USA,IL,,30,1,0
0,USA,IL,,31,1,0
0,USA,IL,,32,1,0
0,USA,IL,,33,1,0
0,USA,IL,,34,1,0
0,USA,IL,,35,1,0
0,USA,IL,,36,1,0
0,USA,IL,,37,1,0
0,USA,IL,,38,1,0
0,USA,IL,,39,1,0
0,USA,IL,,40,1,0
0,USA,IL,,41,1,0
0,USA,IL,,42,1,0
0,USA,IL,,43,1,0
0,USA,IL,,44,1,0
0,USA,IL,,45,1,0
0,USA,IL,,46,1,0
0,USA,IL,,47,1,0
0,USA,IL,,48,1,0
0,USA,IL,,49,1,0
0,USA,IL,,50,1,0
0,USA,IL,,51,1,0
0,USA,IL,,52,1,0
0,USA,IL,,53,1,0
0,USA,IL,,54,1,0
0,USA,IL,,55,1,0
0,USA,IL,,56,1,0
0,USA,IL,,57,1,0
0,USA,IL,,58,1,0
0,USA,IL,,59,1,0
0,USA,IL,,60,1,0
0,USA,IL,,61,1,0
0,USA,IL,,62,1,0
0,USA,IL,,63,1,0
0,USA,IL,,64,1,0
0,USA,IL,,65,1,0
0,USA,IL,,66,1,0
0,USA,IL,,67,1,0
0,USA,IL,,68,1,0
0,USA,IL,,69,1,0
0,USA,IL,,70,1,0
0,USA,IL,,71,1,0
0,USA,IL,,72,1,0
0,USA,IL,,73,1,0
0,USA,IL,,74,1,0
0,USA,IL,,75,1,0
0,USA,IL,,76,1,0
0,USA,IL,,77,1,0
0,USA,IL,,78,1,0
0,USA,IL,,79,1,0
0,USA,IL,,80,1,0
0,USA,IL,,81,1,0
0,USA,IL,,82,1,0
0,USA,IL,,83,1,0
0,USA,IL,,84,1,0
0,USA,IL,,85,1,0
0,USA,IL,,86,1,0
0,USA,IL,,87,1,0
0,USA,IL,,88,1,0
0,USA,IL,,89,1,0
0,USA,IL,,90,1,0
0,USA,IL,,91,1,0
0,USA,IL,,92,1,0
0,USA,IL,,93,1,0
0,USA,IL,,94,1,0
0,USA,IL,,95,1,0
0,USA,IL,,96,1,0
0,USA,IL,,97,1,0
0,USA,IL,,98,1,0
0,USA,IL,,99,1,0
0,USA,IL,,100,1,0
0,USA,IL,,101,1,0
0,USA,IL,,102,1,0
0,USA,IL,,103,1,0
0,USA,IL,,104,1,0
0,USA,IL,,105,1,0
0,USA,IL,,106,1,0
0,USA,IL,,107,1,0
0,USA,IL,,108,1,0
0,USA,IL,,109,1,0
0,USA,IL,,110,1,0
0,USA,IL,,111,1,0
0,USA,IL,,112,1,0
0,USA,IL,,113,1,0
0,USA,IL,,114,1,0
0,USA,IL,,115,1,0
0,USA,IL,,116,1,0
0,USA,IL,,117,1,0
0,USA,IL,,118,1,0
0,USA,IL,,119,1,0
0,USA,IL,,120,1,0
0,USA,IL,,121,1,0
0,USA,IL,,122,1,0
0,USA,IL,,123,1,0
0,USA,IL,,124,1,0
0,USA,IL,,125,1,0
0,USA,IL,,126,1,0
0,USA,IL,,127,1,0
0,USA,IL,,128,1,0
0,USA,IL,,129,1,0
0,USA,IL,,130,1,0
0,USA,IL,,131,1,0
0,USA,IL,,132,1,0
0,USA,IL,,133,1,0
0,USA,IL,,134,1,0
0,USA,IL,,135,1,0
0,USA,IL,,136,1,0
0,USA,IL,,137,1,0
0,USA,IL,,138,1,0
0,USA,IL,,139,1,0
0,USA,IL,,140,1,0
0,USA,IL,,141,1,0
0,USA,IL,,142,1,0
0,USA,IL,,143,1,0
0,USA,IL,,144,1,0
0,USA,IN,,1,1,9.99
0,USA,IN,,2,1,9.99
0,USA,IN,,3,1,9.99
0,USA,IN,,4,1,9.99
0,USA,IN,,5,1,9.99
0,USA,IN,,6,1,9.99
0,USA,IN,,7,1,9.99
0,USA,IN,,8,1,9.99
0,USA,IN,,9,1,9.99
0,USA,IN,,10,1,9.99
0,USA,IN,,11,1,9.99
0,USA,IN,,12,1,9.99
0,USA,IN,,13,1,9.99
0,USA,IN,,14,1,9.99
0,USA,IN,,15,1,9.99
0,USA,IN,,16,1,9.99
0,USA,IN,,17,1,9.99
0,USA,IN,,18,1,9.99
0,USA,IN,,19,1,9.99
0,USA,IN,,20,1,9.99
0,USA,IN,,21,1,9.99
0,USA,IN,,22,1,9.99
0,USA,IN,,23,1,9.99
0,USA,IN,,24,1,0
0,USA,IN,,25,1,0
0,USA,IN,,26,1,0
0,USA,IN,,27,1,0
0,USA,IN,,28,1,0
0,USA,IN,,29,1,0
0,USA,IN,,30,1,0
0,USA,IN,,31,1,0
0,USA,IN,,32,1,0
0,USA,IN,,33,1,0
0,USA,IN,,34,1,0
0,USA,IN,,35,1,0
0,USA,IN,,36,1,0
0,USA,IN,,37,1,0
0,USA,IN,,38,1,0
0,USA,IN,,39,1,0
0,USA,IN,,40,1,0
0,USA,IN,,41,1,0
0,USA,IN,,42,1,0
0,USA,IN,,43,1,0
0,USA,IN,,44,1,0
0,USA,IN,,45,1,0
0,USA,IN,,46,1,0
0,USA,IN,,47,1,0
0,USA,IN,,48,1,0
0,USA,IN,,49,1,0
0,USA,IN,,50,1,0
0,USA,IN,,51,1,0
0,USA,IN,,52,1,0
0,USA,IN,,53,1,0
0,USA,IN,,54,1,0
0,USA,IN,,55,1,0
0,USA,IN,,56,1,0
0,USA,IN,,57,1,0
0,USA,IN,,58,1,0
0,USA,IN,,59,1,0
0,USA,IN,,60,1,0
0,USA,IN,,61,1,0
0,USA,IN,,62,1,0
0,USA,IN,,63,1,0
0,USA,IN,,64,1,0
0,USA,IN,,65,1,0
0,USA,IN,,66,1,0
0,USA,IN,,67,1,0
0,USA,IN,,68,1,0
0,USA,IN,,69,1,0
0,USA,IN,,70,1,0
0,USA,IN,,71,1,0
0,USA,IN,,72,1,0
0,USA,IN,,73,1,0
0,USA,IN,,74,1,0
0,USA,IN,,75,1,0
0,USA,IN,,76,1,0
0,USA,IN,,77,1,0
0,USA,IN,,78,1,0
0,USA,IN,,79,1,0
0,USA,IN,,80,1,0
0,USA,IN,,81,1,0
0,USA,IN,,82,1,0
0,USA,IN,,83,1,0
0,USA,IN,,84,1,0
0,USA,IN,,85,1,0
0,USA,IN,,86,1,0
0,USA,IN,,87,1,0
0,USA,IN,,88,1,0
0,USA,IN,,89,1,0
0,USA,IN,,90,1,0
0,USA,IN,,91,1,0
0,USA,IN,,92,1,0
0,USA,IN,,93,1,0
0,USA,IN,,94,1,0
0,USA,IN,,95,1,0
0,USA,IN,,96,1,0
0,USA,IN,,97,1,0
0,USA,IN,,98,1,0
0,USA,IN,,99,1,0
0,USA,IN,,100,1,0
0,USA,IN,,101,1,0
0,USA,IN,,102,1,0
0,USA,IN,,103,1,0
0,USA,IN,,104,1,0
0,USA,IN,,105,1,0
0,USA,IN,,106,1,0
0,USA,IN,,107,1,0
0,USA,IN,,108,1,0
0,USA,IN,,109,1,0
0,USA,IN,,110,1,0
0,USA,IN,,111,1,0
0,USA,IN,,112,1,0
0,USA,IN,,113,1,0
0,USA,IN,,114,1,0
0,USA,IN,,115,1,0
0,USA,IN,,116,1,0
0,USA,IN,,117,1,0
0,USA,IN,,118,1,0
0,USA,IN,,119,1,0
0,USA,IN,,120,1,0
0,USA,IN,,121,1,0
0,USA,IN,,122,1,0
0,USA,IN,,123,1,0
0,USA,IN,,124,1,0
0,USA,IN,,125,1,0
0,USA,IN,,126,1,0
0,USA,IN,,127,1,0
0,USA,IN,,128,1,0
0,USA,IN,,129,1,0
0,USA,IN,,130,1,0
0,USA,IN,,131,1,0
0,USA,IN,,132,1,0
0,USA,IN,,133,1,0
0,USA,IN,,134,1,0
0,USA,IN,,135,1,0
0,USA,IN,,136,1,0
0,USA,IN,,137,1,0
0,USA,IN,,138,1,0
0,USA,IN,,139,1,0
0,USA,IN,,140,1,0
0,USA,IN,,141,1,0
0,USA,IN,,142,1,0
0,USA,IN,,143,1,0
0,USA,IN,,144,1,0
0,USA,KS,,1,1,9.99
0,USA,KS,,2,1,9.99
0,USA,KS,,3,1,9.99
0,USA,KS,,4,1,9.99
0,USA,KS,,5,1,9.99
0,USA,KS,,6,1,9.99
0,USA,KS,,7,1,9.99
0,USA,KS,,8,1,9.99
0,USA,KS,,9,1,9.99
0,USA,KS,,10,1,9.99
0,USA,KS,,11,1,9.99
0,USA,KS,,12,1,9.99
0,USA,KS,,13,1,9.99
0,USA,KS,,14,1,9.99
0,USA,KS,,15,1,9.99
0,USA,KS,,16,1,9.99
0,USA,KS,,17,1,9.99
0,USA,KS,,18,1,9.99
0,USA,KS,,19,1,9.99
0,USA,KS,,20,1,9.99
0,USA,KS,,21,1,9.99
0,USA,KS,,22,1,9.99
0,USA,KS,,23,1,9.99
0,USA,KS,,24,1,0
0,USA,KS,,25,1,0
0,USA,KS,,26,1,0
0,USA,KS,,27,1,0
0,USA,KS,,28,1,0
0,USA,KS,,29,1,0
0,USA,KS,,30,1,0
0,USA,KS,,31,1,0
0,USA,KS,,32,1,0
0,USA,KS,,33,1,0
0,USA,KS,,34,1,0
0,USA,KS,,35,1,0
0,USA,KS,,36,1,0
0,USA,KS,,37,1,0
0,USA,KS,,38,1,0
0,USA,KS,,39,1,0
0,USA,KS,,40,1,0
0,USA,KS,,41,1,0
0,USA,KS,,42,1,0
0,USA,KS,,43,1,0
0,USA,KS,,44,1,0
0,USA,KS,,45,1,0
0,USA,KS,,46,1,0
0,USA,KS,,47,1,0
0,USA,KS,,48,1,0
0,USA,KS,,49,1,0
0,USA,KS,,50,1,0
0,USA,KS,,51,1,0
0,USA,KS,,52,1,0
0,USA,KS,,53,1,0
0,USA,KS,,54,1,0
0,USA,KS,,55,1,0
0,USA,KS,,56,1,0
0,USA,KS,,57,1,0
0,USA,KS,,58,1,0
0,USA,KS,,59,1,0
0,USA,KS,,60,1,0
0,USA,KS,,61,1,0
0,USA,KS,,62,1,0
0,USA,KS,,63,1,0
0,USA,KS,,64,1,0
0,USA,KS,,65,1,0
0,USA,KS,,66,1,0
